hash,rank_train,label,trade_count,win_rate,expectancy_pct,profit_factor,max_drawdown_pct,oos_member_score,exit_dist
b9c2ed40f9a16358d497c7f038d7ae0af502ede4bab47787aafe7f3efcbfaf2b,1,2022,17,82.35294117647058,2.8883850505358275,7.531390365118638,-7.032991080272861,73.434343,"{""breakeven_stop"": 9, ""time_out"": 8}"
b9c2ed40f9a16358d497c7f038d7ae0af502ede4bab47787aafe7f3efcbfaf2b,1,2023,1,100.0,9.134326243350616,8264.215686854839,0.0,91.515152,"{""time_out"": 1}"
b9c2ed40f9a16358d497c7f038d7ae0af502ede4bab47787aafe7f3efcbfaf2b,1,2024,0,0.0,0.0,0.0,0.0,36.363636,{}
b9c2ed40f9a16358d497c7f038d7ae0af502ede4bab47787aafe7f3efcbfaf2b,1,2025H2,9,77.77777777777779,5.377658283924751,6.820318161121536,-4.274617959552991,86.010101,"{""breakeven_stop"": 3, ""take_profit"": 1, ""time_out"": 5}"
14d290e1648cfac26a88bcc9c69b9332c48d3612b2f2bc1be3679197c62ab4b4,2,2022,15,80.0,2.735975682418823,6.4586696888743,-7.0329910802728595,67.575758,"{""breakeven_stop"": 8, ""time_out"": 7}"
14d290e1648cfac26a88bcc9c69b9332c48d3612b2f2bc1be3679197c62ab4b4,2,2023,1,100.0,0.8992626250000033,724.4848034057923,0.0,75.959596,"{""breakeven_stop"": 1}"
14d290e1648cfac26a88bcc9c69b9332c48d3612b2f2bc1be3679197c62ab4b4,2,2024,2,100.0,10.208409171286394,16447.006763932557,0.0,84.79798,"{""take_profit"": 2}"
14d290e1648cfac26a88bcc9c69b9332c48d3612b2f2bc1be3679197c62ab4b4,2,2025H2,19,63.1578947368421,2.3906231117449566,2.0344444373333106,-13.96761735651274,30.656566,"{""breakeven_stop"": 8, ""stop_loss"": 3, ""take_profit"": 3, ""time_out"": 5}"
442ed131250538a9d199cb1d7f3543ae19c3b0a27e0f97dddb6a52e951ca238b,3,2022,17,82.35294117647058,3.080189803937559,7.965118036156869,-7.0329910802728595,81.010101,"{""breakeven_stop"": 9, ""time_out"": 8}"
442ed131250538a9d199cb1d7f3543ae19c3b0a27e0f97dddb6a52e951ca238b,3,2023,0,0.0,0.0,0.0,0.0,40.505051,{}
442ed131250538a9d199cb1d7f3543ae19c3b0a27e0f97dddb6a52e951ca238b,3,2024,0,0.0,0.0,0.0,0.0,36.363636,{}
