ticker,trade_no,model_hash,origin_train_label,selection_rule,method,entry_date,entry_price,initial_target_date,target_extension_count,target_extension_history_json,final_target_date,exit_date,exit_price,exit_reason,period_end_exit,holding_sessions,gross_return_pct,round_trip_cost_bps,net_return_pct,plus3_reached_during_holding,plus3_first_reach_date,max_high_during_holding,entry_label_2d3pct,entry_feature_passes_json,entry_feature_failures_json,entry_total_feature_pass_count,entry_global_count_threshold,entry_global_count_pass,entry_hybrid_pass,exit_group_state_json,entry_g1_count,entry_g1_threshold,entry_g1_pass,exit_g1_count,exit_g1_pass,entry_g2_count,entry_g2_threshold,entry_g2_pass,exit_g2_count,exit_g2_pass,entry_g3_count,entry_g3_threshold,entry_g3_pass,exit_g3_count,exit_g3_pass,entry_g4_count,entry_g4_threshold,entry_g4_pass,exit_g4_count,exit_g4_pass
AAP,1,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2025-07-24,70.0,2025-07-28,0,[],2025-07-28,2025-07-28,57.5,TARGET_DATE_REACHED,False,2,-17.85714285714286,10.0,-17.957142857142863,False,,70.0,0,"[""fade_after_surge_score"", ""inv_close_pos5"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""true_range_d1_pct"", ""range_vs_atr14"", ""volume_ratio20_prior"", ""volume_chg1_pct""]","[""pullback_from_high5_pct"", ""bb_width20_pct"", ""range_vs_range20"", ""volume_ratio5_prior""]",10,9,True,True,"{""failed_features"": [""pullback_from_high5_pct"", ""fade_after_surge_score"", ""atr14_pct"", ""realized_vol20_pct"", ""true_range_d1_pct"", ""range_vs_range20"", ""volume_ratio5_prior""], ""global_count_pass"": false, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 1, ""G4_VOLUME_CONFIRMATION"": 2}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": false, ""G3_RANGE_EXPANSION"": false, ""G4_VOLUME_CONFIRMATION"": true}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""inv_close_pos5"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""volume_ratio20_prior"", ""volume_chg1_pct""], ""total_feature_pass_count"": 7}",3,2,True,2,True,3,3,True,2,False,2,2,True,1,False,2,2,True,2,True
AAP,2,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2025-09-19,59.9900016785,2025-09-23,1,"[{""group_state"": {""failed_features"": [""fade_after_surge_score"", ""range_vs_range20"", ""volume_ratio5_prior""], ""global_count_pass"": true, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 3, ""G2_VOLATILITY"": 4, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": true}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": true, ""passed_features"": [""pullback_from_high5_pct"", ""inv_close_pos5"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_atr14"", ""volume_ratio20_prior"", ""volume_chg1_pct""], ""total_feature_pass_count"": 11}, ""new_target_date"": ""2025-09-24"", ""old_target_date"": ""2025-09-23"", ""signal_date"": ""2025-09-22""}]",2025-09-24,2025-09-24,61.0499992371,TARGET_DATE_REACHED,False,3,1.7669570410762336,10.0,1.6669570410762335,False,,61.3800010681,0,"[""pullback_from_high5_pct"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_atr14"", ""volume_ratio20_prior"", ""volume_chg1_pct""]","[""fade_after_surge_score"", ""inv_close_pos5"", ""range_vs_range20"", ""volume_ratio5_prior""]",10,9,True,True,"{""failed_features"": [""fade_after_surge_score"", ""realized_vol20_pct"", ""bb_width20_pct"", ""range_vs_range20"", ""volume_ratio5_prior""], ""global_count_pass"": true, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 3, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": false, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": true}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""pullback_from_high5_pct"", ""inv_close_pos5"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""true_range_d1_pct"", ""range_vs_atr14"", ""volume_ratio20_prior"", ""volume_chg1_pct""], ""total_feature_pass_count"": 9}",2,2,True,3,True,4,3,True,2,False,2,2,True,2,True,2,2,True,2,True
AAP,3,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2025-10-01,61.4300003052,2025-10-03,0,[],2025-10-03,2025-10-03,61.3400001526,TARGET_DATE_REACHED,False,2,-0.14650846842398924,10.0,-0.24650846842398924,False,,62.8499984741,0,"[""inv_close_pos5"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""true_range_d1_pct"", ""range_vs_atr14"", ""volume_ratio20_prior"", ""volume_chg1_pct""]","[""pullback_from_high5_pct"", ""fade_after_surge_score"", ""bb_width20_pct"", ""range_vs_range20"", ""volume_ratio5_prior""]",9,9,True,True,"{""failed_features"": [""pullback_from_high5_pct"", ""atr14_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio5_prior"", ""volume_ratio20_prior""], ""global_count_pass"": false, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 3, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 0, ""G4_VOLUME_CONFIRMATION"": 1}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": false, ""G3_RANGE_EXPANSION"": false, ""G4_VOLUME_CONFIRMATION"": false}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""fade_after_surge_score"", ""inv_close_pos5"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""realized_vol20_pct"", ""volume_chg1_pct""], ""total_feature_pass_count"": 6}",2,2,True,3,True,3,3,True,2,False,2,2,True,0,False,2,2,True,1,False
AAP,4,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2025-10-08,57.3199996948,2025-10-10,0,[],2025-10-10,2025-10-10,49.4799995422,TARGET_DATE_REACHED,False,2,-13.677599780781646,10.0,-13.777599780781646,False,,57.3199996948,0,"[""pullback_from_high5_pct"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_atr14"", ""volume_ratio20_prior"", ""volume_chg1_pct""]","[""fade_after_surge_score"", ""inv_close_pos5"", ""range_vs_range20"", ""volume_ratio5_prior""]",10,9,True,True,"{""failed_features"": [""pullback_from_high5_pct"", ""fade_after_surge_score"", ""inv_close_pos5"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""range_vs_range20"", ""volume_ratio5_prior""], ""global_count_pass"": false, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 0, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""group_pass"": {""G1_PULLBACK"": false, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": true}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_atr14"", ""volume_ratio20_prior"", ""volume_chg1_pct""], ""total_feature_pass_count"": 7}",2,2,True,0,False,4,3,True,3,True,2,2,True,2,True,2,2,True,2,True
AAP,5,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2025-10-30,59.4099998474,2025-11-03,0,[],2025-11-03,2025-11-03,47.4099998474,TARGET_DATE_REACHED,False,2,-20.198619812864994,10.0,-20.298619812864995,False,,60.9399986267,0,"[""fade_after_surge_score"", ""inv_close_pos5"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_atr14"", ""volume_ratio20_prior"", ""volume_chg1_pct""]","[""pullback_from_high5_pct"", ""realized_vol20_pct"", ""range_vs_range20"", ""volume_ratio5_prior""]",10,9,True,True,"{""failed_features"": [""pullback_from_high5_pct"", ""fade_after_surge_score"", ""inv_ret_d1_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""true_range_d1_pct"", ""volume_ratio5_prior""], ""global_count_pass"": false, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 1, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""group_pass"": {""G1_PULLBACK"": false, ""G2_VOLATILITY"": false, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": true}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""inv_close_pos5"", ""single_up_day5_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio20_prior"", ""volume_chg1_pct""], ""total_feature_pass_count"": 7}",3,2,True,1,False,3,3,True,2,False,2,2,True,2,True,2,2,True,2,True
AAP,6,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2025-12-01,52.1500015259,2025-12-03,0,[],2025-12-03,2025-12-03,53.5299987793,TARGET_DATE_REACHED,False,2,2.646207503396969,10.0,2.546207503396969,True,2025-12-01,54.1899986267,1,"[""fade_after_surge_score"", ""inv_close_pos5"", ""inv_ret_d1_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_atr14"", ""volume_ratio20_prior"", ""volume_chg1_pct""]","[""pullback_from_high5_pct"", ""single_up_day5_pct"", ""range_vs_range20"", ""volume_ratio5_prior""]",10,9,True,True,"{""failed_features"": [""pullback_from_high5_pct"", ""fade_after_surge_score"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio5_prior"", ""volume_ratio20_prior""], ""global_count_pass"": false, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 4, ""G3_RANGE_EXPANSION"": 1, ""G4_VOLUME_CONFIRMATION"": 1}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": false, ""G4_VOLUME_CONFIRMATION"": false}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""inv_close_pos5"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""volume_chg1_pct""], ""total_feature_pass_count"": 8}",3,2,True,2,True,3,3,True,4,True,2,2,True,1,False,2,2,True,1,False
AAP,7,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2026-01-05,39.1399993896,2026-01-07,0,[],2026-01-07,2026-01-07,41.2200012207,TARGET_DATE_REACHED,False,2,5.314261276285759,10.0,5.214261276285759,True,2026-01-06,42.5,1,"[""pullback_from_high5_pct"", ""inv_close_pos5"", ""inv_ret_d1_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_atr14"", ""volume_ratio20_prior"", ""volume_chg1_pct""]","[""fade_after_surge_score"", ""single_up_day5_pct"", ""range_vs_range20"", ""volume_ratio5_prior""]",10,9,True,True,"{""failed_features"": [""pullback_from_high5_pct"", ""fade_after_surge_score"", ""inv_close_pos5"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""realized_vol20_pct"", ""true_range_d1_pct"", ""range_vs_range20"", ""volume_ratio5_prior""], ""global_count_pass"": false, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 0, ""G2_VOLATILITY"": 2, ""G3_RANGE_EXPANSION"": 1, ""G4_VOLUME_CONFIRMATION"": 2}, ""group_pass"": {""G1_PULLBACK"": false, ""G2_VOLATILITY"": false, ""G3_RANGE_EXPANSION"": false, ""G4_VOLUME_CONFIRMATION"": true}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""atr14_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""volume_ratio20_prior"", ""volume_chg1_pct""], ""total_feature_pass_count"": 5}",3,2,True,0,False,3,3,True,2,False,2,2,True,1,False,2,2,True,2,True
AAP,8,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2026-01-13,42.75,2026-01-15,0,[],2026-01-15,2026-01-15,42.7200012207,TARGET_DATE_REACHED,False,2,-0.07017258315790142,10.0,-0.17017258315790143,False,,43.5299987793,0,"[""fade_after_surge_score"", ""inv_close_pos5"", ""inv_ret_d1_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_atr14"", ""volume_ratio20_prior"", ""volume_chg1_pct""]","[""pullback_from_high5_pct"", ""single_up_day5_pct"", ""range_vs_range20"", ""volume_ratio5_prior""]",10,9,True,True,"{""failed_features"": [""pullback_from_high5_pct"", ""range_vs_atr14"", ""range_vs_range20"", ""volume_ratio5_prior"", ""volume_ratio20_prior""], ""global_count_pass"": true, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 3, ""G2_VOLATILITY"": 4, ""G3_RANGE_EXPANSION"": 1, ""G4_VOLUME_CONFIRMATION"": 1}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": false, ""G4_VOLUME_CONFIRMATION"": false}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""fade_after_surge_score"", ""inv_close_pos5"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""volume_chg1_pct""], ""total_feature_pass_count"": 9}",3,2,True,3,True,3,3,True,4,True,2,2,True,1,False,2,2,True,1,False
AAP,9,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2026-01-27,47.9500007629,2026-01-29,0,[],2026-01-29,2026-01-29,48.1199989319,TARGET_DATE_REACHED,False,2,0.35453215077221323,10.0,0.25453215077221325,True,2026-01-27,50.9799995422,1,"[""inv_close_pos5"", ""inv_ret_d1_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_atr14"", ""volume_ratio20_prior"", ""volume_chg1_pct""]","[""pullback_from_high5_pct"", ""fade_after_surge_score"", ""single_up_day5_pct"", ""range_vs_range20"", ""volume_ratio5_prior""]",9,9,True,True,"{""failed_features"": [""pullback_from_high5_pct"", ""fade_after_surge_score"", ""range_vs_range20"", ""volume_ratio5_prior"", ""volume_ratio20_prior""], ""global_count_pass"": true, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 4, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 1}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": false}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""inv_close_pos5"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_atr14"", ""volume_chg1_pct""], ""total_feature_pass_count"": 9}",2,2,True,2,True,3,3,True,4,True,2,2,True,2,True,2,2,True,1,False
AAP,10,712e20e1c6328dee1426970e204e8ec5fc1c85007976bcae3e74c9e45b7a2a7f,train_2,NON_SURVIVOR_highest_train_fitness_among_stress_pass,rolling_target_2_sessions_tp_off,2026-02-02,48.4599990845,2026-02-04,1,"[{""group_state"": {""failed_features"": [""pullback_from_high5_pct"", ""range_vs_range20"", ""volume_ratio5_prior""], ""global_count_pass"": true, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 3, ""G2_VOLATILITY"": 4, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""group_pass"": {""G1_PULLBACK"": true, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": true, ""G4_VOLUME_CONFIRMATION"": true}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": true, ""passed_features"": [""fade_after_surge_score"", ""inv_close_pos5"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_atr14"", ""volume_ratio20_prior"", ""volume_chg1_pct""], ""total_feature_pass_count"": 11}, ""new_target_date"": ""2026-02-05"", ""old_target_date"": ""2026-02-04"", ""signal_date"": ""2026-02-03""}]",2026-02-05,2026-02-05,52.9300003052,TARGET_DATE_REACHED,False,3,9.224105045700949,10.0,9.124105045700949,True,2026-02-02,54.8800010681,1,"[""fade_after_surge_score"", ""inv_close_pos5"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""true_range_d1_pct"", ""range_vs_atr14"", ""volume_ratio20_prior"", ""volume_chg1_pct""]","[""pullback_from_high5_pct"", ""range_vs_range20"", ""volume_ratio5_prior""]",11,9,True,True,"{""failed_features"": [""pullback_from_high5_pct"", ""fade_after_surge_score"", ""inv_close_pos5"", ""inv_ret_d1_pct"", ""single_up_day5_pct"", ""true_range_d1_pct"", ""range_vs_range20"", ""volume_ratio5_prior""], ""global_count_pass"": false, ""global_count_threshold"": 9, ""group_counts"": {""G1_PULLBACK"": 0, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 1, ""G4_VOLUME_CONFIRMATION"": 2}, ""group_pass"": {""G1_PULLBACK"": false, ""G2_VOLATILITY"": true, ""G3_RANGE_EXPANSION"": false, ""G4_VOLUME_CONFIRMATION"": true}, ""group_thresholds"": {""G1_PULLBACK"": 2, ""G2_VOLATILITY"": 3, ""G3_RANGE_EXPANSION"": 2, ""G4_VOLUME_CONFIRMATION"": 2}, ""hybrid_pass"": false, ""passed_features"": [""atr14_pct"", ""realized_vol20_pct"", ""bb_width20_pct"", ""range_vs_atr14"", ""volume_ratio20_prior"", ""volume_chg1_pct""], ""total_feature_pass_count"": 6}",3,2,True,0,False,4,3,True,3,True,2,2,True,1,False,2,2,True,2,True
