hash,rank_train,train_fitness,pass_2022,pass_2023,pass_2024,pass_2025H2,general_pass_count,survives_all4,2022_exp,2022_dd,2022_trades,2022_member,2023_exp,2023_dd,2023_trades,2023_member,2024_exp,2024_dd,2024_trades,2024_member,2025H2_exp,2025H2_dd,2025H2_trades,2025H2_member
268da5aff8bd092984af8c74ec3dbfff967a1e223df568bad9f07a28c673522e,8,26.602212626098403,True,True,True,True,3,True,1.2822544914857805,-13.763375333211012,16,31.010101,1.2779812153906975,-13.198532663631976,12,46.969697,2.8659981143314925,-9.228012903696836,13,97.474747,2.681174328739566,-22.733533244822613,16,71.969697
3782ed607922ab77f72f0a5318aa7f5c268afee3dfd21f850a4a6733890da2f5,9,25.61694518228031,True,True,True,True,3,True,1.429881540093175,-23.502161721556586,16,33.535354,1.2296497366353172,-18.815572500331673,14,40.707071,2.33197309694261,-13.14879941930473,15,92.121212,0.9565094733795466,-23.89149544270062,15,23.585859
3b356314737c1287d91a46b1ce22af2345cc1670024d280d1b4814d7af000739,10,59.322996297265206,True,True,True,True,3,True,2.697870572338083,-20.832962749208583,16,65.909091,1.488337975757922,-21.042649778222504,14,51.060606,2.588683264942832,-13.14879941930473,15,94.646465,0.7112753558303467,-23.90801541739164,14,16.616162
e972da393b2ae1de6d53360f45401522cd4d7063fe907ec1e5d41cdb46e0da55,18,33.913140183301486,True,True,True,True,3,True,1.3871499024777634,-10.846815559792757,19,41.212121,1.8864803211540708,-6.629960056985938,12,73.737374,1.3856041609121905,-7.815382178463244,13,80.909091,0.7239961273608032,-26.42579570627918,18,18.888889
2ae0fc2ebc0ae498799028978bad61034713c29bc2a48db04fd8ff35dd4a2327,23,66.38895011988792,True,True,True,True,3,True,3.1425833032347934,-26.18221740862493,16,75.252525,2.145183233134998,-11.293669830388433,11,79.090909,1.4769313726815658,-9.3922645514941,13,79.59596,3.634498891736397,-9.838615924949012,13,93.939394
33b50d9a969b838bbab4f9844ceab953cf2cde9db5a1cd690c68f3de8ea541f3,24,30.084063641633048,True,True,True,True,3,True,1.355817107654444,-15.150818879557452,19,35.909091,1.5079218664111,-11.181598165021981,14,60.353535,1.3052842926849324,-20.32003277436638,14,68.080808,0.521018202911768,-23.90801541739164,17,10.757576
88148ec9a5299195ee3afacf0dd121123411f27f6beff3f1ba72404572585a91,27,27.476552987959792,True,True,True,True,3,True,2.604706835601225,-18.537968059549424,9,62.171717,3.047559076300297,-13.25080596877382,12,86.161616,1.8873249440187532,-12.47733411167152,13,85.555556,1.3382593268251533,-22.666251050899838,12,35.656566
b65b72e62c94b77a51a1adb1b2ebd23e92ef035e530777113c61766d85acbc4b,29,41.616283512405516,True,True,True,True,3,True,3.55304362555841,-15.522432337412454,8,88.333333,2.644548464953269,-10.971455385741148,13,84.242424,1.3208346514355174,-19.568480937079993,14,70.555556,2.514088355658959,-10.584240258324343,14,74.444444
d0e7080fbf01f5165ad8e92c04f222081ea16733312ca3caeb566b56104b81ca,38,95.87491172983168,True,True,True,True,3,True,3.808730507631642,-10.782960342648334,17,93.434343,1.9949899421083876,-10.91513631569341,15,75.050505,1.283357297175249,-13.851662036542841,17,72.323232,1.5897847079432732,-23.891495442700617,16,37.121212
b826fbe580c70cc2bb2f1e0507e4b56c8f6f8e4c222484ee75ef9fe92f759d1a,43,87.72180501079275,True,True,True,True,3,True,3.4691206834002,-17.259415519860624,14,88.888889,2.02458679349676,-19.664162939780223,15,71.616162,1.6409424364402005,-11.354980586858256,13,84.747475,0.7266878355386103,-21.92569277262909,17,21.919192
