ticker,rulebook_hash,period_label,period_kind,period_order,period_start,period_end,status,passed_gate,fail_reasons,member_score,trade_count,expectancy_pct,profit_factor,win_rate,max_drawdown_pct,fitness,avg_mfe_pct,avg_mae_pct,worst_mae_pct,mfe_positive_rate,exit_reason_distribution,origin_count,origin_train_labels
POWI,0073af9b64799e8e66847967cdb4fca9fd441dea231b9ba3042ff8aea7622a41,stress_pre_2022h1,stress,1,2020-06-15,2022-06-30,evaluated,False,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -0.1367828438743115}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.16528972683238016}]",43.478261,24,-0.1367828438743115,0.9449329618860153,50.0,-19.860812380145937,-101.36782843874312,3.804156618578576,-5.793243457078453,-14.160751706400692,0.875,"{""stop_loss"": 6, ""time_out"": 18}",1,"[""train_2""]"
POWI,02000728514646a00935df3075ce77c00919d0636dfe4682ac54bbcf05caa54f,stress_pre_2022h1,stress,1,2020-06-15,2022-06-30,evaluated,False,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -0.5791344313646691}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -23.22379368453289}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.47380519933128373}]",27.056856,19,-0.5791344313646691,0.7208029758321994,52.63157894736842,-23.22379368453289,-105.79134431364669,5.0112024699742586,-3.555786140597237,-6.377468915052817,0.8947368421052632,"{""breakeven_stop"": 8, ""stop_loss"": 9, ""time_out"": 2}",1,"[""train_1""]"
POWI,031e5ad2d2a91f79ba9f7f3b5a864be40a24383d122fc42f0111aa14eefcc888,stress_pre_2022h1,stress,1,2020-06-15,2022-06-30,evaluated,False,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -0.7316277024815854}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -30.21458301766029}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.33900146259689673}]",20.434783,14,-0.7316277024815854,0.6742489460927132,50.0,-30.21458301766029,-107.31627702481586,4.139588178404272,-3.52395306838713,-8.668966703316245,0.9285714285714286,"{""breakeven_stop"": 3, ""stop_loss"": 3, ""time_out"": 6, ""trailing"": 2}",1,"[""train_3""]"
POWI,036c05352d4965b72afae1b07758e14dca69c30ae837e7ad8a7e484291f459d1,stress_pre_2022h1,stress,1,2020-06-15,2022-06-30,evaluated,False,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -1.9692889855252014}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -34.20021325160964}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.806136663374613}]",2.408027,14,-1.9692889855252014,0.37780939081806114,35.714285714285715,-34.20021325160964,-119.69288985525202,3.9765366986952917,-5.909633505126278,-16.817508200475313,0.8571428571428571,"{""breakeven_stop"": 3, ""fold_end_mark_to_market"": 1, ""stop_loss"": 5, ""time_out"": 5}",1,"[""train_1""]"
POWI,039c29bb3fe25c02669c7158a8378ce43de60d51bed868ee0c88f57e852fad9e,stress_pre_2022h1,stress,1,2020-06-15,2022-06-30,evaluated,False,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": 0.07703992216136396}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": 0.06819165066870456}]",53.143813,13,0.07703992216136396,1.0341102108705005,38.46153846153847,-14.686827174244694,-23.748627638048134,5.22418395476176,-5.346176068512264,-10.670284957308859,0.9230769230769231,"{""stop_loss"": 1, ""time_out"": 10, ""trailing"": 2}",1,"[""train_3""]"
POWI,05051820615b938f445b2f2a62ba6744d029494c87992059cae1cdb742966241,stress_pre_2022h1,stress,1,2020-06-15,2022-06-30,evaluated,False,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": 0.00880886543278181}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": 0.00916651138370482}]",49.431438,16,0.00880886543278181,1.0044185401130141,75.0,-15.375734674268697,-24.1290305723154,4.375078046117387,-5.162499843984005,-13.906337806440947,0.8125,"{""breakeven_stop"": 4, ""stop_loss"": 2, ""time_out"": 10}",1,"[""train_2""]"
POWI,05364e7eb3414e8eb17e38996df3f1e418209eb1be2448b5c6f2258192e56dec,stress_pre_2022h1,stress,1,2020-06-15,2022-06-30,evaluated,False,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": 0.3921922895901982}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -27.425159224500447}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": 0.25740821246780404}]",61.354515,18,0.3921922895901982,1.1475113606222598,61.111111111111114,-27.425159224500447,-22.295404020014583,5.911407283694318,-5.025170103543418,-12.174442980282613,0.8888888888888888,"{""breakeven_stop"": 8, ""stop_loss"": 6, ""time_out"": 4}",1,"[""train_1""]"
POWI,067a95cc2cf039abcf7e150a257bacc8ed7a99e69f8f994ce6dc8dfd2755e7aa,stress_pre_2022h1,stress,1,2020-06-15,2022-06-30,evaluated,False,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -0.7101132820662962}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -44.78537445782986}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.30126246620900554}]",23.076923,19,-0.7101132820662962,0.7820311839193756,52.63157894736842,-44.78537445782986,-107.10113282066297,6.6947275366916825,-6.843379743066803,-14.47804520769817,0.8947368421052632,"{""breakeven_stop"": 7, ""fold_end_mark_to_market"": 1, ""stop_loss"": 5, ""time_out"": 6}",1,"[""train_1""]"
POWI,06e6698701d6093700716cb27e83708ef4e0b7add7c07167bc86c81c2b96c2ea,stress_pre_2022h1,stress,1,2020-06-15,2022-06-30,evaluated,False,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": 0.34725193375238617}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": 0.3413735116125144}]",64.481605,17,0.34725193375238617,1.214102238576252,64.70588235294117,-17.292738519476146,-16.614157692350002,5.878740043927342,-3.7020882359319933,-5.971121445614122,0.8235294117647058,"{""breakeven_stop"": 7, ""stop_loss"": 6, ""time_out"": 4}",1,"[""train_1""]"
POWI,0797f7c6d07e28496b6eb2a12d5996aaf9e9cc422c50699559acbd127e228fe6,stress_pre_2022h1,stress,1,2020-06-15,2022-06-30,evaluated,False,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -0.45367208463658876}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.5409320501831703}]",33.712375,20,-0.45367208463658876,0.8184565163304328,45.0,-16.7737180476907,-104.53672084636588,4.2382885435042725,-5.166746242000384,-16.16522754736566,0.85,"{""stop_loss"": 3, ""time_out"": 17}",1,"[""train_2""]"
