hash,rank_train,train_fitness,pass_2022,pass_2023,pass_2024,pass_2025H2,general_pass_count,survives_all4,2022_exp,2022_dd,2022_trades,2022_member,2023_exp,2023_dd,2023_trades,2023_member,2024_exp,2024_dd,2024_trades,2024_member,2025H2_exp,2025H2_dd,2025H2_trades,2025H2_member
a768c64f6a8cad0847deb969d6edbf735250b256ae9bc1f72dcca78f663f700e,22,-148.08496583780692,False,True,True,True,2,False,-4.808496583780691,-42.16970975405537,10,14.444444,1.6196750738346435,-8.017773962187528,6,76.616162,3.4264249444286516,-22.072543857295507,9,98.787879,1.435742223789866,-15.123260002512568,14,83.333333
ae5cab08400e96b26508cb2cce6d6bd89b71087646ffe30340bd95786da4b41e,25,-126.92275269966655,False,True,True,True,2,False,-2.6922752699666543,-43.89870716281965,9,42.171717,1.0393060820672644,-14.98334803531918,8,54.69697,2.268779912732211,-29.110189091655837,13,90.151515,0.47842608627563477,-33.647441551200245,17,72.222222
fc4daef495b0ef71bfc4dd52ba96c8392549092554489b08e805d33f2fc8888c,35,-144.3728972156824,False,True,True,True,2,False,-4.43728972156824,-43.89870716281965,10,20.858586,1.0393060820672644,-14.98334803531918,8,54.69697,2.805195795115488,-29.110189091655837,12,95.0,1.4164638891531534,-17.211581682838442,15,82.121212
9edf36da07818610ee53ef244cca59c4a5e281fb736abb263aed1a699195ba20,38,-133.15877019708358,False,True,True,True,2,False,-3.3158770197083585,-45.4209165555681,12,33.131313,1.8620187078300083,-8.646458697526398,8,79.949495,2.2228831997852194,-35.88652926081386,12,84.949495,2.6854080234226596,-21.89305056882066,15,89.69697
ea15f7648442bd77f3fe8cdef039ebb95c1898d8b4b41a7bee3b6e13ab96ada1,53,-134.2495188021591,False,True,True,True,2,False,-3.4249518802159082,-45.115352749279154,9,32.424242,1.58328840416908,-11.988758252889827,9,72.626263,1.5416346369216016,-28.763801731303477,11,78.383838,3.9165588491427985,-18.997064242067754,15,96.969697
7fe51f8c3a0b1bc4cbdbad3c664818599b2ed6414e0b67b41c93d0a991114858,73,-33.09575017058537,False,True,True,True,2,False,0.16405840058506943,-37.68869929557289,15,79.69697,1.4855945904754257,-9.50570612040984,9,72.727273,2.345141735018561,-29.24423834133551,11,90.30303,1.7849320585709205,-26.970425451324544,16,83.737374
c9313013a484cdc439caef3cb874d34f25d2842b5cd8b02216cb0f60ff1e62dc,96,-125.90874710875318,False,True,True,True,2,False,-2.5908747108753167,-53.40448819512534,16,40.808081,2.2466157234420012,-16.258233625479146,14,78.888889,1.5937942492762645,-42.85265805671338,15,75.353535,2.844889022502554,-21.07564416792244,15,92.121212
8a4c5157d1ae4e6130eb0b9be1ca2e27448a74643ebcc97e6743ec40e1d1df73,19,30.22015602592288,True,False,True,False,2,False,1.9827773129723754,-35.888909775687644,14,93.434343,0.8742337688100942,-17.41999786383195,7,46.262626,1.7836292975363968,-31.54683892016861,12,82.878788,-0.6612317833925326,-39.24392153478411,15,40.0
6c1f969471f9bf6df719c1fbff42ac1d34280e4381a2571fbaf9848991905b2e,51,53.432182213126936,True,True,False,False,2,False,2.7052431198049383,-20.631549722394254,12,97.474747,2.1016648056429625,-12.306953697418075,6,76.363636,0.2568038879471268,-49.86798992562622,15,50.505051,-1.6278234899582316,-60.66204891614891,16,12.020202
5fbc97df2a08561932789628b13762123c6c94977f0287275c33ad2c76922eb1,52,-3.2913565918805103,True,True,False,False,2,False,1.0181212001697584,-57.89112985477274,19,85.555556,1.2303813846823988,-12.733307038135852,8,63.434343,-0.9338652292389026,-55.200928130798054,15,17.878788,-0.47615382385122934,-43.036307096631525,21,47.272727
3bccfb49b5bba9bba87dec0bfae7be7af82d0e43cbd080e96542e6fdb477b876,62,1.2408120956563984,True,False,True,False,2,False,1.067740839647837,-45.19502973407056,15,89.292929,-2.1573876685935485,-17.41999786383195,5,3.535354,2.1770963175290086,-34.68965291390889,10,83.131313,-1.275764088244836,-59.71876003690618,17,16.767677
d94cf1caf42a30a5880f7d1e8027827a6ef26b0d83379fd5c006a82b4f71683a,46,-26.52230950743665,False,True,True,False,2,False,0.29094016187841365,-30.972511874209395,18,82.525253,2.959801844097354,-8.01777396218753,6,91.515152,2.3415272328089856,-25.837654953513535,11,92.626263,-2.011891964676654,-66.37583133855429,17,6.969697
f5ec31e196808c49f31deb7b98db5833a736be9c242cbb4778201a970a089dab,70,-116.28816554381814,False,True,True,False,2,False,-1.6288165543818136,-59.74723084631311,16,50.20202,1.6136566045489116,-8.017773962187528,7,76.717172,1.2484266451394512,-30.75745881968042,10,73.232323,-1.311291650872734,-35.400233153396755,13,22.929293
d27dfd113f440ea9bdd20b50d07b1dbb68957eebd96fd9e5a934757f7d679c59,74,-117.10494868196506,False,True,True,False,2,False,-1.7104948681965055,-53.16004482935758,19,50.30303,2.763551554838741,-8.017773962187528,8,91.363636,2.3966555129493243,-31.14077099034561,10,91.616162,-0.408861165606772,-38.65655253864717,16,52.323232
21c57473ecd67aebd55797bff3344d5adc57518f93eb60fe96764e23758a7f00,79,-150.0,False,True,True,False,2,False,-5.0608764769362535,-88.23347754544422,11,8.585859,3.44580678101706,-21.950165528075978,8,84.949495,1.3077271748061876,-28.077567086594566,10,75.959596,-0.40997442035192444,-53.12665438571291,16,48.585859
5c40f263be8cf3d389afcad0b867345bd428d0aeca9a930c3a6845dc97666fdb,95,-149.44402243091196,False,True,True,False,2,False,-4.944402243091195,-24.789208978203018,7,13.838384,1.3147228730903162,-9.644236910285233,14,66.666667,2.3100737804292137,-22.456591817022783,16,91.616162,-0.657359980397073,-44.799909320357735,22,37.979798
5ad737d6574664676b5a9823ddd50964f3d4f91dd69ac9fc30ac008946638a0d,99,-144.43509301667197,False,True,True,False,2,False,-4.443509301667198,-42.392145040198585,13,17.070707,3.20457390269668,-10.120202287067952,9,94.444444,2.028163705333076,-30.965066119853237,15,83.131313,-0.872472187606532,-54.84692751184658,16,27.575758
3db4bd68294480bef44bb1418efc197299aba6642263a245ff99936edc0d0396,8,27.56877023065767,True,False,False,True,1,False,1.9424160933487802,-38.237173759124026,14,92.222222,-2.3049704108430817,-17.41999786383195,6,2.626263,-1.6120083175151216,-51.047975185295144,11,10.252525,3.3642805023435303,-13.895935840397229,13,96.010101
0819c374f0b6d8060728c453b759470401416ce1413b124fd9d52dfec2305f2e,1,-140.92949412971635,False,False,True,True,1,False,-4.0929494129716355,-60.83072757345788,12,17.878788,0.38748664611172345,-16.681894475437606,9,31.515152,1.0768919068282243,-30.032482494201133,10,71.010101,1.8395846454163565,-45.36266531252859,15,81.313131
655c411a6e97f10baddcc2f4934a708c1f06b12193dc198031107a1a0b0a4428,16,-140.89813911277992,False,True,False,True,1,False,-4.089813911277992,-61.027481892386916,10,22.323232,1.13988845269583,-14.544487602749948,7,59.444444,0.7705966883117299,-34.77913153965877,11,62.525253,2.6905828552125115,-11.191790801821728,17,93.484848
6cf45b43e1276790549b3e89413c6e523589f40a3c5106ce368ba11e8575b7d6,17,-102.5506292983234,False,True,False,True,1,False,-0.2550629298323401,-46.13363846617466,18,69.59596,2.5597796467286456,-8.017773962187528,8,89.545455,-2.87274442365451,-72.23855470954146,14,0.909091,0.4593031696332743,-40.39330610786106,18,69.79798
8bb8d89cd3f593f6840cbea742344ca82016e8cfdfca3bc70ea32ced24e6cf83,20,-7.215370786965849,False,True,False,True,1,False,0.599486054695661,-27.425843891046533,20,89.393939,1.4054642684377623,-14.883703072135352,9,65.353535,-1.247456294189855,-59.60763124784005,13,11.111111,1.8679676336933877,-32.297470979525784,17,85.555556
c4d0a93a5737574a5920da16f61a1d07025ea93c852585cdebaf8edabbae3cbb,28,-102.96628435994604,False,True,False,True,1,False,-0.2966284359946043,-40.92457316869269,20,69.89899,1.128345823659971,-16.52073523883194,9,56.414141,-0.222071889901733,-51.04797518529514,11,32.878788,0.649097115974133,-35.90672266222393,15,73.535354
